observed_on,quality_grade,latitude,longitude,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
2016-05-06,research,46.738331,-117.139492,false,American Coot,Fulica americana,American Coot,Aves,473,Animalia,Chordata,Vertebrata,,Aves,,,Gruiformes,,,Rallidae,,,,,Fulica,,Fulica americana,,,,
2016-05-06,research,46.738331,-117.139492,false,Western Kingbird,Tyrannus verticalis,Western Kingbird,Aves,16791,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Tyrannidae,,,,,Tyrannus,,Tyrannus verticalis,,,,
2016-05-06,research,46.738331,-117.139492,false,Cerceta canela,Spatula cyanoptera,Cinnamon Teal,Aves,558434,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Spatula,,Spatula cyanoptera,,,,
2016-05-31,research,46.5601817328,-117.2876860934,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-05-31,research,46.5695721081,-117.0026386784,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.4220097846,-117.167342965,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.4101353093,-117.1302542367,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-01,research,46.5198039456,-117.2416768477,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-01,research,46.5637518122,-117.3561194531,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.5016005863,-117.3229937328,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-01,research,46.4951579514,-117.3823577473,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-01,research,46.5845684392,-117.2726071614,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-01,research,46.4396702009,-117.2418169045,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.5173288623,-117.279694967,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.4660452013,-117.2423426788,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.5379010851,-117.2958584738,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.4002571153,-117.2997510821,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.4084731474,-117.2823203765,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-01,research,46.4038668992,-117.0431010397,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-01,research,46.4974803789,-117.1927671818,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-03,research,46.5651250552,-117.1311959474,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-03,research,46.4157233908,-117.0054093879,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-03,research,46.4296151178,-117.0233782583,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-03,research,46.5347203171,-117.3893395347,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-03,research,46.4528932434,-117.3786140464,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-03,research,46.4635708792,-117.3985296287,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-03,research,46.4264033277,-117.2693064158,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-03,research,46.4793388059,-117.2286381359,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-03,research,46.6727554837,-117.3971680822,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-03,research,46.7871689644,-117.2212421719,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-04,research,46.5377622134,-117.2824489641,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-06,research,46.5421903302,-117.0409984471,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-06,research,46.5405981677,-117.1408118021,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-06,research,46.4495973548,-117.3365892319,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-06,research,46.4537694022,-117.3542409646,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-06,research,46.420736126,-117.3822422195,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-06,research,46.4924894446,-117.288489133,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-06,research,46.4298005365,-117.278681682,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-06,research,46.4656740279,-117.3933748805,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-06,research,46.4374259387,-117.2568703573,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-06,research,46.4795223439,-117.1473729133,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-07,research,46.5289994559,-117.3834972214,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-07,research,46.476212988,-117.3146514978,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-08,research,46.5819915219,-117.2877304868,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.5392451363,-117.307474545,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.5117424434,-117.2586730776,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.5340865905,-117.220424649,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.5011692014,-117.3518251751,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.4166499784,-117.2661350725,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.5051849392,-117.3907168341,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,needs_id,46.4400319253,-117.354770999,true,Chorus Frogs,Pseudacris,Chorus Frogs,Amphibia,24253,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Hylidae,Acridinae,,,,Pseudacris,,,,,,
2016-06-08,research,46.4461405037,-117.2607456077,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-08,research,46.5027590231,-117.2687543443,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.4027662814,-117.3245258759,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.4097036409,-117.3623427689,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.4660009548,-117.3895931052,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.7424270768,-117.2534106139,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.7472326313,-117.2162051008,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.6326178463,-117.2288538943,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.7714753929,-117.2250826791,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.6279215579,-117.2011168775,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.6154996337,-117.3353584962,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.71017531,-117.3423669855,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.7885239983,-117.3879999074,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-08,research,46.7024902096,-117.20077708,true,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Lithobates,,Lithobates catesbeianus,,,,
2016-06-08,research,46.6867713859,-117.3467454826,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-10,research,46.4145490544,-117.2585970179,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-10,research,46.6852404223,-117.2657196356,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-10,research,46.6439771514,-117.2318186168,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-10,research,46.4384483636,-117.102363116,true,North American Porcupine,Erethizon dorsatum,North American Porcupine,Mammalia,44026,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Ctenohystrica,Erethizontoidea,Erethizontidae,Erethizontinae,,,,Erethizon,,Erethizon dorsatum,,,,
2016-06-15,research,46.5019201119,-117.3568254866,true,Boreal Toad,Anaxyrus boreas boreas,Boreal Toad,Amphibia,196978,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Bufonidae,,,,,Anaxyrus,,Anaxyrus boreas,,Anaxyrus boreas boreas,,
2016-06-15,research,46.4514481005,-117.1237486223,true,Western Yellow-bellied Racer,Coluber constrictor mormon,Western Yellow-bellied Racer,Reptilia,200661,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Coluber,,Coluber constrictor,,Coluber constrictor mormon,,
2016-06-17,research,46.573921374,-117.0177253315,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-17,research,46.5754256421,-117.188487567,true,Western Yellow-bellied Racer,Coluber constrictor mormon,Western Yellow-bellied Racer,Reptilia,200661,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Coluber,,Coluber constrictor,,Coluber constrictor mormon,,
2016-06-17,research,46.4179015894,-117.2002460661,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-17,research,46.5125531222,-117.3965894214,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
2016-06-17,research,46.4300743639,-117.3114652051,true,Northern Pacific Rattlesnake,Crotalus oreganus oreganus,Northern Pacific Rattlesnake,Reptilia,48267,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Viperidae,Crotalinae,,,,Crotalus,,Crotalus oreganus,,Crotalus oreganus oreganus,,
2016-06-17,research,46.4547112082,-117.0433031099,true,Great Basin Gopher Snake,Pituophis catenifer deserticola,Great Basin Gopher Snake,Reptilia,29049,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Pituophis,,Pituophis catenifer,,Pituophis catenifer deserticola,,
